station,name,year,month,precipitation_sum,precipitation_max,precipitation_count,max_temp_mean,max_temp_max,min_temp_mean,min_temp_min,avg_temp_mean,avg_temp_std,price_usd_per_tonne_mean,price_usd_per_tonne_last,price_usd_per_tonne_std
GHM00065432,WENCHI,1994,10,1.53,1.02,4,85.375,89.5,70.25,65.0,78.0,2.581988897471611,1452.305,1480.12,42.517931511304795
GHM00065439,SUNYANI,1994,10,0.0,0.0,1,89.83333333333333,89.83333333333333,71.0,71.0,78.0,0.0,1480.12,1480.12,0.0
GHM00065442,KUMASI,1994,10,0.0,0.0,2,88.44047619047619,89.16666666666667,73.0,73.0,76.5,0.7071067811865476,1475.79,1480.12,6.123544725075399
GHM00065445,SEFWI BEKWAI,1994,10,0.0,0.0,3,83.47619047619048,86.42857142857143,73.16666666666667,73.0,81.66666666666667,1.5275252316519452,1444.1166666666668,1471.46,23.680351207981218
GHM00065453,HO,1994,10,0.5900000000000001,0.55,2,89.28571428571428,90.0,71.66666666666666,69.0,81.0,1.4142135623730951,1443.48,1471.46,39.569695475199225
GHM00065457,AKIM ODA,1994,10,0.94,0.94,1,82.0,82.0,69.0,69.0,75.0,0.0,1411.61,1411.61,0.0
GHM00065459,KOFORIDUA,1994,10,0.55,0.55,1,90.0,90.0,73.0,73.0,83.0,0.0,1497.14,1497.14,0.0
GHM00065465,AXIM,1994,10,0.6799999999999999,0.43,4,85.63095238095238,89.66666666666667,71.625,69.5,79.0,1.1547005383792515,1466.055,1480.12,35.35120695723602
GHM00065467,TAKORADI,1994,10,0.2,0.08,4,84.32142857142857,87.28571428571429,71.75,69.0,79.25,2.217355782608345,1448.9275,1497.14,42.19854766458214
GHM00065472,KOTOKA INTERNATIONAL,1994,10,1.3900000000000001,1.1,17,84.91036414565826,89.33333333333333,72.80392156862746,69.0,80.11764705882354,2.2046074747326463,1447.1447058823528,1482.1,30.02382348187168
GHM00065472,KOTOKA INTERNATIONAL,1994,11,0.0,0.0,21,90.53373015873015,97.0,74.47936507936508,70.0,82.9047619047619,1.338086764928265,1436.3990476190477,1357.9,32.382445383998096
GHM00065467,TAKORADI,1994,11,0.12,0.12,7,91.10119047619048,96.0,73.39285714285714,71.0,81.42857142857143,3.4086724129853856,1445.532857142857,1423.51,20.320941344899783
GHM00065465,AXIM,1994,11,0.0,0.0,3,88.66666666666667,91.0,71.44444444444444,70.0,80.66666666666667,1.1547005383792526,1447.5133333333333,1455.18,21.94834238236069
GHM00065459,KOFORIDUA,1994,11,0.16,0.16,6,90.97916666666667,92.0,72.48333333333333,71.0,79.5,2.2583179581272437,1450.75,1463.94,18.57001777058923
GHM00065457,AKIM ODA,1994,11,0.0,0.0,1,90.0,90.0,71.0,71.0,81.0,0.0,1464.6,1464.6,0.0
GHM00065442,KUMASI,1994,11,0.12,0.12,5,90.625,96.125,71.44,70.2,79.4,2.4083189157584575,1455.282,1467.82,14.480570430752978
GHM00065445,SEFWI BEKWAI,1994,11,0.0,0.0,5,89.99166666666666,92.0,73.4,71.0,81.8,2.7748873851023212,1448.0459999999998,1461.79,19.405529624310606
GHM00065439,SUNYANI,1994,11,0.47,0.47,4,91.75,93.5,70.75,68.0,78.0,1.4142135623730943,1452.59,1467.82,20.597168090136357
GHM00065432,WENCHI,1994,11,0.39,0.39,5,89.9,91.0,68.8,66.0,79.8,2.7748873851023204,1462.3020000000001,1461.79,4.65691099335167
GHM00065453,HO,1994,11,0.08,0.08,5,93.85833333333333,95.25,73.95,73.0,81.6,3.1304951684997055,1449.836,1467.82,16.61939318988513
GHM00065472,KOTOKA INTERNATIONAL,1995,1,0.0,0.0,1,89.66666666666667,89.66666666666667,76.33333333333333,76.33333333333333,85.0,0.0,1455.71,1455.71,0.0
GHM00065465,AXIM,1995,2,0.0,0.0,1,89.0,89.0,79.3,79.3,84.0,0.0,1553.42,1553.42,0.0
GHM00065472,KOTOKA INTERNATIONAL,1995,2,0.0,0.0,10,92.04166666666666,95.75,77.34666666666666,73.7,84.0,2.1081851067789197,1546.5120000000002,1543.9,15.378002182049304
GHM00065467,TAKORADI,1995,2,0.0,0.0,3,93.83333333333333,99.5,76.43333333333334,75.8,85.33333333333333,1.5275252316519463,1555.3133333333335,1543.9,12.468285099937765
GHM00065457,AKIM ODA,1995,2,0.0,0.0,1,96.0,96.0,75.0,75.0,86.0,0.0,1568.62,1568.62,0.0
GHM00065439,SUNYANI,1995,2,0.0,0.0,1,99.0,99.0,74.4,74.4,87.0,0.0,1553.42,1553.42,0.0
GHM00065445,SEFWI BEKWAI,1995,2,0.28,0.28,2,97.125,101.0,74.05,73.0,84.5,7.7781745930520225,1547.0500000000002,1553.42,9.008540392316542
GHM00065442,KUMASI,1995,2,0.0,0.0,4,97.0,98.0,76.725,75.0,86.25,2.7537852736430506,1547.7725,1543.9,18.196027725852634
GHM00065432,WENCHI,1995,2,0.0,0.0,3,98.66666666666667,100.0,74.83333333333333,72.0,87.0,2.0,1555.3133333333335,1543.9,12.468285099937765
GHM00065453,HO,1995,2,0.0,0.0,3,96.5,100.0,77.23333333333333,76.5,84.66666666666667,4.041451884327381,1546.0,1543.9,6.624530172019722
GHM00065472,KOTOKA INTERNATIONAL,1995,3,3.0500000000000003,1.85,21,90.98560606060606,95.66666666666667,74.66446886446886,72.0,82.95238095238095,1.8567765206451339,1487.2552380952382,1450.97,48.46214178294728
GHM00065467,TAKORADI,1995,3,1.09,0.91,18,90.40328282828283,96.0,74.19871794871796,72.0,82.94444444444444,2.287362267720364,1483.3838888888888,1450.97,44.831832327814574
GHM00065465,AXIM,1995,3,2.48,0.87,11,89.51790633608816,96.5,74.26993006993007,71.2,82.27272727272727,2.493628243780901,1470.0654545454547,1450.97,33.74175613794762
GHM00065459,KOFORIDUA,1995,3,0.04,0.04,10,92.84,96.0,73.77307692307693,72.0,81.1,3.071373199943853,1454.104,1450.97,20.09124198362185
GHM00065457,AKIM ODA,1995,3,0.0,0.0,4,93.625,95.5,74.38461538461539,73.0,79.75,2.217355782608344,1464.3125,1449.53,29.652794556331404
GHM00065445,SEFWI BEKWAI,1995,3,1.14,1.14,11,94.04194214876033,99.0,74.2132867132867,71.0,85.0909090909091,2.9139164522870393,1486.6172727272728,1450.97,43.862052868261586
GHM00065442,KUMASI,1995,3,0.52,0.28,14,92.70248917748917,98.0,74.0091575091575,71.8,81.85714285714286,3.7180876568709116,1475.5385714285715,1450.97,39.75146883733067
GHM00065439,SUNYANI,1995,3,0.0,0.0,7,92.92240259740261,96.0,73.28351648351648,72.0,80.57142857142857,2.9920529661723827,1483.2428571428572,1425.18,52.8501361443487
GHM00065432,WENCHI,1995,3,0.39999999999999997,0.35,14,93.8896103896104,98.0,74.42967032967033,71.4,84.35714285714286,3.0282552188231535,1477.3592857142855,1450.97,45.85004277563414
GHM00065453,HO,1995,3,0.24,0.24,16,92.51491477272727,96.33333333333333,74.29727564102564,71.0,83.1875,3.059820256158848,1468.6175,1450.97,37.23317114258913
GHM00065459,KOFORIDUA,1995,4,0.71,0.71,8,92.16477272727272,94.0,74.625,73.0,82.5,2.8784916685156996,1465.14875,1532.44,52.66918384393025
GHM00065472,KOTOKA INTERNATIONAL,1995,4,0.4,0.24,15,91.31515151515151,94.72727272727273,76.47333333333333,70.33333333333333,84.0,1.7728105208558387,1463.2433333333333,1532.44,44.334394204994055
GHM00065467,TAKORADI,1995,4,0.0,0.0,14,91.40692640692642,94.0,76.26190476190477,73.0,82.92857142857143,2.0926349130034376,1461.7707142857143,1532.44,45.625677396747676
GHM00065465,AXIM,1995,4,1.8599999999999999,1.22,10,91.10252525252525,95.33333333333333,77.13333333333334,74.0,83.7,1.8287822299126923,1459.83,1532.44,47.972971788521086
GHM00065457,AKIM ODA,1995,4,0.31,0.31,7,93.41774891774891,96.0,73.92857142857143,71.0,82.57142857142857,4.503966505838412,1445.6585714285716,1532.44,40.671622141476625
GHM00065453,HO,1995,4,1.31,0.35,10,92.76818181818183,95.0,76.60666666666667,72.66666666666667,82.3,2.0027758514399725,1459.776,1532.44,48.03111056619687
GHM00065445,SEFWI BEKWAI,1995,4,0.08,0.08,5,91.38787878787879,95.0,75.2,72.0,83.8,1.095445115010332,1455.044,1522.63,38.913331006224745
GHM00065442,KUMASI,1995,4,0.28,0.28,8,92.0290404040404,94.45454545454545,76.9125,74.33333333333333,81.125,2.100170061141308,1442.565,1532.44,39.29925917149805
GHM00065439,SUNYANI,1995,4,1.5,0.75,3,92.18181818181819,92.54545454545455,71.33333333333333,68.0,83.0,1.0,1426.1633333333332,1418.25,18.422150616400106
GHM00065432,WENCHI,1995,4,0.28,0.28,8,92.92613636363636,98.0,74.06666666666666,68.0,82.875,3.9798600118956085,1440.34375,1507.04,29.830031338281508
GHM00065472,KOTOKA INTERNATIONAL,1995,5,0.8300000000000001,0.47,16,90.4625,92.8,76.22470238095238,73.0,82.4375,2.3935677693908475,1447.339375,1462.88,37.67698970083291
GHM00065467,TAKORADI,1995,5,0.0,0.0,8,89.8,92.0,75.58333333333333,72.0,83.5,1.3093073414159528,1450.0162500000001,1462.88,36.71793837096916
GHM00065465,AXIM,1995,5,1.81,0.79,7,89.5,93.0,75.35827664399093,73.0,80.71428571428571,1.6035674514745455,1468.5857142857144,1462.88,34.666904417682844
GHM00065459,KOFORIDUA,1995,5,0.67,0.67,6,89.64999999999999,92.0,74.06878306878308,71.0,82.5,2.8809720581775866,1462.0433333333333,1462.88,32.90303977851685
GHM00065457,AKIM ODA,1995,5,0.0,0.0,3,90.03333333333335,93.0,74.8941798941799,73.0,84.0,2.6457513110645907,1444.9333333333334,1462.88,15.611631347598966
GHM00065453,HO,1995,5,0.0,0.0,7,90.64285714285714,92.2,76.0204081632653,72.0,82.85714285714286,2.7945525240230884,1454.2885714285715,1462.88,42.53292545333617
GHM00065445,SEFWI BEKWAI,1995,5,0.02,0.02,2,89.8,94.0,75.21428571428572,72.0,83.0,0.0,1448.685,1462.88,20.074761517886234
GHM00065442,KUMASI,1995,5,0.75,0.71,6,89.63333333333333,90.4,75.35978835978835,72.0,80.5,2.7386127875258315,1460.1983333333335,1462.88,32.78926069106566
GHM00065439,SUNYANI,1995,5,0.0,0.0,2,91.75,92.5,75.35714285714286,73.0,81.5,2.1213203435596424,1434.6950000000002,1434.9,0.289913780286462
GHM00065432,WENCHI,1995,5,1.26,0.75,9,89.42222222222222,91.8,74.13227513227513,70.0,80.0,2.82842712474619,1446.458888888889,1462.88,34.63008065412362
GHM00065472,KOTOKA INTERNATIONAL,1995,6,3.19,2.05,15,86.73333333333333,90.0,73.73309764309764,70.0,79.53333333333333,2.416215064536938,1440.752,1463.13,26.094510971795284
GHM00065465,AXIM,1995,6,2.57,2.24,8,85.625,88.5,74.08207070707071,69.54545454545455,80.0,2.878491668515699,1435.04125,1448.41,25.496459943350125
GHM00065459,KOFORIDUA,1995,6,0.12,0.12,9,88.37037037037038,93.0,72.99915824915826,70.0,81.11111111111111,3.723051317281445,1431.5244444444443,1448.41,26.07915025030105
GHM00065457,AKIM ODA,1995,6,2.16,1.65,8,87.04166666666667,91.0,72.95170454545455,69.0,79.375,2.875388172552907,1429.6575,1462.94,27.377490623816122
GHM00065467,TAKORADI,1995,6,1.1600000000000001,0.63,9,86.44444444444444,90.0,73.94399551066218,72.81818181818181,80.44444444444444,2.2973414586817036,1431.5244444444443,1448.41,26.07915025030105
GHM00065445,SEFWI BEKWAI,1995,6,0.28,0.28,7,89.83333333333334,95.0,72.66738816738817,69.0,82.42857142857143,2.439750182371332,1433.1314285714286,1410.37,26.914156391864008
GHM00065442,KUMASI,1995,6,3.9,3.9,7,87.85714285714286,91.0,73.52741702741703,70.63636363636364,80.14285714285714,2.672612419124245,1438.6457142857143,1448.41,25.241913462297056
GHM00065432,WENCHI,1995,6,3.15,1.69,8,88.3125,96.0,73.00340909090909,70.0,78.875,3.356762896431196,1429.41375,1410.37,27.045502365722204
GHM00065453,HO,1995,6,0.9099999999999999,0.31,9,88.44444444444444,92.0,73.2337822671156,71.0,80.33333333333333,2.9999999999999996,1431.5244444444443,1448.41,26.07915025030105
GHM00065472,KOTOKA INTERNATIONAL,1995,7,0.0,0.0,9,84.93783068783068,87.75,73.28333333333333,70.6,78.11111111111111,1.0540925533894612,1357.1022222222223,1335.09,28.746361847100708
GHM00065467,TAKORADI,1995,7,0.0,0.0,4,85.59375,88.375,73.46428571428572,72.85714285714286,79.5,1.2909944487358056,1346.455,1351.71,7.222799549574524
GHM00065459,KOFORIDUA,1995,7,0.0,0.0,4,84.70535714285714,86.0,72.18452380952381,71.5,79.5,0.9999999999999988,1348.25,1359.12,9.555720799604698
GHM00065457,AKIM ODA,1995,7,0.0,0.0,1,84.0,84.0,73.0,73.0,79.0,0.0,1351.94,1351.94,0.0
GHM00065465,AXIM,1995,7,0.0,0.0,1,82.0,82.0,73.42857142857143,73.42857142857143,81.0,0.0,1351.71,1351.71,0.0
GHM00065445,SEFWI BEKWAI,1995,7,0.16,0.16,4,86.60714285714286,88.0,72.09821428571428,71.25,80.0,3.162277660168379,1352.0974999999999,1359.12,5.521125338189697
GHM00065442,KUMASI,1995,7,0.53,0.51,5,85.23214285714286,86.0,71.55,70.0,77.6,1.5165750888103098,1348.9879999999998,1359.12,8.438428171170301
GHM00065439,SUNYANI,1995,7,0.0,0.0,5,84.80119047619048,85.66666666666667,71.82380952380952,71.0,76.6,2.8809720581775853,1348.9879999999998,1359.12,8.438428171170301
GHM00065432,WENCHI,1995,7,0.0,0.0,5,84.92857142857142,86.5,72.34285714285714,71.0,77.6,1.5165750888103104,1348.9879999999998,1359.12,8.438428171170301
GHM00065453,HO,1995,7,0.68,0.67,5,86.225,89.0,73.4,73.0,77.6,1.516575088810311,1345.3380000000002,1345.62,6.18094410264324
GHM00065467,TAKORADI,1995,8,0.08,0.08,3,83.0,83.75,71.4074074074074,70.0,77.33333333333333,0.5773502691896247,1393.51,1398.34,4.880768382130119
GHM00065432,WENCHI,1995,8,0.39,0.39,4,83.6875,84.5,70.97222222222223,70.0,76.75,1.707825127659933,1395.435,1398.34,5.541097965806692
GHM00065439,SUNYANI,1995,8,0.0,0.0,1,83.5,83.5,71.0,71.0,75.0,0.0,1398.34,1398.34,0.0
GHM00065442,KUMASI,1995,8,0.0,0.0,3,84.0,85.0,71.72222222222223,71.0,76.66666666666667,1.1547005383792526,1393.51,1398.34,4.880768382130119
GHM00065445,SEFWI BEKWAI,1995,8,0.2,0.2,3,84.5,85.5,71.37037037037037,71.0,77.0,2.0,1393.51,1398.34,4.880768382130119
GHM00065453,HO,1995,8,0.060000000000000005,0.04,4,85.125,90.0,72.33333333333333,72.0,78.25,3.304037933599835,1395.435,1398.34,5.541097965806692
GHM00065457,AKIM ODA,1995,8,0.75,0.75,3,83.66666666666667,86.0,71.62962962962963,70.33333333333333,79.0,2.6457513110645907,1393.51,1398.34,4.880768382130119
GHM00065459,KOFORIDUA,1995,8,0.0,0.0,1,86.0,86.0,72.77777777777777,72.77777777777777,78.0,0.0,1393.61,1393.61,0.0
GHM00065465,AXIM,1995,8,0.08,0.08,2,82.625,84.25,72.33333333333334,70.66666666666667,78.0,0.0,1393.46,1398.34,6.901362184380617
GHM00065472,KOTOKA INTERNATIONAL,1995,8,0.08,0.08,9,84.25,86.25,72.24938271604938,71.44444444444444,77.66666666666667,1.8708286933869696,1397.7277777777776,1419.97,23.34975148571054
GHM00065472,KOTOKA INTERNATIONAL,1995,9,0.0,0.0,7,87.25,88.0,73.91428571428571,73.4,78.57142857142857,1.397276262011545,1394.3771428571429,1399.9,16.338887879621847
GHM00065472,KOTOKA INTERNATIONAL,1995,10,0.0,0.0,3,88.5,88.75,74.0,74.0,77.33333333333333,1.5275252316519485,1390.3666666666668,1415.66,22.23698345849393
GHM00065472,KOTOKA INTERNATIONAL,1995,11,0.0,0.0,3,89.25,89.5,75.5,74.75,82.33333333333333,2.516611478423585,1446.6433333333334,1459.24,23.94444055168829
GHM00065472,KOTOKA INTERNATIONAL,1995,12,0.0,0.0,4,89.9375,90.0,74.5,72.0,82.0,1.8257418583505545,1371.005,1350.75,24.642787315290974
GHM00065472,KOTOKA INTERNATIONAL,1996,1,0.0,0.0,5,89.8125,89.9375,74.44615384615385,73.0,82.6,1.8165902124584947,1346.75,1340.01,13.12554760762385
GHM00065472,KOTOKA INTERNATIONAL,1996,2,0.0,0.0,5,89.5,89.625,75.38461538461539,75.23076923076923,84.4,1.3416407864998754,1362.9119999999998,1375.84,14.48655480091802
GHM00065472,KOTOKA INTERNATIONAL,1996,3,0.0,0.0,3,89.25,89.3125,75.6923076923077,75.61538461538461,83.0,1.0,1344.6899999999998,1371.73,23.474684236427947
GHM00065472,KOTOKA INTERNATIONAL,1996,4,0.0,0.0,1,89.125,89.125,75.84615384615384,75.84615384615384,84.0,0.0,1473.3,1473.3,0.0
GHM00065472,KOTOKA INTERNATIONAL,1996,5,2.6799999999999997,1.89,10,86.45625,91.5,75.45897435897436,71.0,79.6,2.7162065049951156,1527.1219999999998,1521.98,13.962999359418133
GHM00065467,TAKORADI,1996,5,0.9000000000000001,0.67,7,86.57142857142857,89.0,75.47619047619048,72.0,80.42857142857143,1.9023794624226877,1526.8999999999999,1502.85,16.19806984386306
GHM00065457,AKIM ODA,1996,5,0.43,0.35,2,88.75,90.0,73.5,73.0,80.5,0.7071067811865476,1531.62,1534.63,4.2567828227432445
GHM00065445,SEFWI BEKWAI,1996,5,0.04,0.04,2,92.5,94.0,72.5,69.0,80.0,1.4142135623730951,1513.3249999999998,1502.85,14.813887065858122
GHM00065442,KUMASI,1996,5,2.32,2.32,5,87.5,93.0,73.66666666666666,70.33333333333333,78.8,3.9623225512317894,1527.472,1521.98,17.589982092088718
GHM00065453,HO,1996,5,0.12,0.12,5,89.0,93.0,74.73333333333333,69.66666666666667,80.4,0.8944271909999173,1523.3619999999999,1502.85,18.082877813003147
GHM00065432,WENCHI,1996,6,0.0,0.0,1,87.0,87.0,74.0,74.0,80.0,0.0,1505.91,1505.91,0.0
GHM00065442,KUMASI,1996,6,0.0,0.0,2,83.0,83.0,72.0,72.0,78.5,0.7071067811865476,1509.955,1527.48,24.78409268058854
GHM00065453,HO,1996,6,0.71,0.71,1,90.0,90.0,73.33333333333333,73.33333333333333,80.0,0.0,1505.91,1505.91,0.0
GHM00065457,AKIM ODA,1996,6,0.0,0.0,1,89.0,89.0,73.0,73.0,79.0,0.0,1505.91,1505.91,0.0
GHM00065467,TAKORADI,1996,6,0.94,0.94,1,82.0,82.0,76.0,76.0,80.0,0.0,1492.43,1492.43,0.0
GHM00065472,KOTOKA INTERNATIONAL,1996,6,0.06,0.04,6,85.33333333333333,86.33333333333333,73.94444444444444,70.0,79.33333333333333,1.9663841605003487,1528.25,1511.48,29.089025421969648
GHM00065467,TAKORADI,1996,7,2.49,1.54,6,81.58333333333333,83.0,73.19444444444444,70.66666666666667,77.5,1.2247448713915885,1485.7849999999999,1449.54,34.152308706733116
GHM00065472,KOTOKA INTERNATIONAL,1996,7,1.91,0.79,21,82.88095238095238,86.0,73.5,68.0,77.42857142857143,0.8106434833777765,1491.854761904762,1449.54,31.907656388247624
GHM00065457,AKIM ODA,1996,7,3.47,1.57,4,80.75,84.0,71.08333333333333,69.0,75.25,1.499999999999998,1516.695,1482.29,29.39244404037648
GHM00065442,KUMASI,1996,7,2.13,1.26,16,84.1875,88.0,71.625,70.0,76.25,1.4375905768565214,1490.860625,1449.54,33.34347081888763
GHM00065445,SEFWI BEKWAI,1996,7,0.0,0.0,3,89.33333333333333,91.0,72.0,71.0,79.66666666666667,1.1547005383792526,1490.2833333333335,1445.99,49.10037712007234
GHM00065453,HO,1996,7,1.62,0.87,9,85.05555555555556,86.5,72.11111111111111,71.0,77.66666666666667,1.1180339887498951,1484.73,1445.99,28.183431746329305
GHM00065432,WENCHI,1996,7,0.04,0.04,3,84.66666666666667,87.0,70.66666666666667,70.0,76.0,1.0,1509.05,1481.78,31.204097487349294
GHM00065467,TAKORADI,1996,8,0.79,0.39,10,81.3,82.0,72.8,71.0,76.7,0.9486832980505145,1491.684,1472.37,29.207056681562445
GHM00065457,AKIM ODA,1996,8,0.16,0.12,5,81.6,85.0,72.0,70.0,76.4,0.8944271909999173,1491.98,1472.37,41.85207282799749
GHM00065453,HO,1996,8,0.39999999999999997,0.24,5,82.95,85.0,71.1,69.5,76.6,0.8944271909999163,1476.4299999999998,1478.58,20.158815689419907
GHM00065472,KOTOKA INTERNATIONAL,1996,8,0.56,0.24,18,83.20833333333333,94.66666666666667,73.20370370370371,71.0,76.77777777777777,1.2628425245572272,1501.3722222222223,1472.37,29.018644018175618
GHM00065442,KUMASI,1996,8,2.08,1.14,12,84.5,101.0,71.41666666666667,70.0,75.66666666666667,0.887625364598595,1503.0091666666667,1472.37,34.07543702336526
GHM00065432,WENCHI,1996,8,0.08,0.08,1,85.0,85.0,72.0,72.0,77.0,0.0,1480.41,1480.41,0.0
GHM00065445,SEFWI BEKWAI,1996,8,0.36000000000000004,0.2,5,87.0,88.0,71.06666666666666,69.0,78.8,0.8366600265340772,1478.7440000000001,1487.01,21.84514316730383
GHM00065432,WENCHI,1996,9,0.24000000000000002,0.2,2,86.0,86.0,71.75,71.5,77.0,1.4142135623730951,1490.0749999999998,1490.12,0.06363961030681178
GHM00065442,KUMASI,1996,9,0.32,0.24,6,84.66666666666667,87.0,71.33333333333333,70.0,76.0,1.264911064067352,1480.5649999999998,1490.12,14.179795132511584
GHM00065445,SEFWI BEKWAI,1996,9,0.08,0.08,3,86.66666666666667,92.0,71.33333333333333,71.0,79.33333333333333,0.5773502691896278,1478.87,1490.12,9.793462104894259
GHM00065453,HO,1996,9,0.02,0.02,4,87.0,89.0,71.5,71.0,77.75,1.2583057392117902,1479.4675,1496.68,17.15167314481787
GHM00065457,AKIM ODA,1996,9,0.04,0.04,3,87.0,89.0,71.83333333333333,70.5,79.0,1.0,1484.1333333333332,1490.12,10.291366932207412
GHM00065467,TAKORADI,1996,9,0.02,0.02,4,82.625,87.5,72.0,71.0,76.75,1.258305739211793,1481.6599999999999,1490.12,9.750777746757755
GHM00065472,KOTOKA INTERNATIONAL,1996,9,0.27999999999999997,0.24,12,82.70833333333333,86.0,73.08333333333333,71.5,75.83333333333333,1.527525231651946,1475.3975,1490.12,12.103994926544702
GHM00065467,TAKORADI,1996,10,0.0,0.0,1,87.0,87.0,71.5,71.5,82.0,0.0,1463.61,1463.61,0.0
GHM00065457,AKIM ODA,1996,10,0.0,0.0,1,91.0,91.0,71.0,71.0,81.0,0.0,1476.68,1476.68,0.0
GHM00065472,KOTOKA INTERNATIONAL,1996,10,0.0,0.0,7,87.28571428571429,90.0,74.10714285714286,73.75,80.14285714285714,1.6761634196950541,1473.1942857142858,1463.61,10.57180662129686
GHM00065442,KUMASI,1996,10,0.0,0.0,1,90.0,90.0,69.25,69.25,81.0,0.0,1463.61,1463.61,0.0
GHM00065445,SEFWI BEKWAI,1996,10,0.01,0.01,1,91.0,91.0,67.0,67.0,82.0,0.0,1476.68,1476.68,0.0
GHM00065432,WENCHI,1996,11,0.0,0.0,6,90.13333333333333,92.0,70.5,68.0,80.0,1.0954451150103317,1479.5733333333335,1514.89,30.356993702714828
GHM00065442,KUMASI,1996,11,0.0,0.0,11,90.75757575757576,93.0,73.0909090909091,71.0,80.18181818181819,2.227921983292136,1465.8818181818183,1514.89,32.484845641677786
GHM00065445,SEFWI BEKWAI,1996,11,0.0,0.0,7,92.07142857142857,95.0,72.28571428571429,71.0,83.57142857142857,2.507132682112033,1464.412857142857,1514.89,38.514233176098124
GHM00065453,HO,1996,11,0.0,0.0,2,90.83333333333334,92.0,73.5,73.0,82.5,3.5355339059327378,1477.93,1514.89,52.26933326530965
GHM00065457,AKIM ODA,1996,11,0.0,0.0,7,91.08571428571429,93.0,73.71428571428571,72.0,81.0,1.1547005383792512,1459.054285714286,1514.89,30.897239821243367
GHM00065467,TAKORADI,1996,11,1.06,0.94,12,87.43333333333334,91.2,74.08333333333333,72.0,81.41666666666667,1.5642792899510278,1461.6825,1514.89,29.918712637897613
GHM00065472,KOTOKA INTERNATIONAL,1996,11,0.49,0.47,18,89.9388888888889,92.0,75.58333333333333,71.0,81.5,1.2485285456935946,1466.3644444444444,1514.89,28.483554640657452
GHM00065472,KOTOKA INTERNATIONAL,1996,12,0.0,0.0,16,89.375,91.0,74.875,71.0,81.0625,1.2893796958227628,1474.00375,1469.26,14.148676675458612
GHM00065467,TAKORADI,1996,12,0.0,0.0,4,86.25,87.0,73.0,72.0,80.25,1.2583057392117911,1480.385,1463.59,15.415123526372897
GHM00065457,AKIM ODA,1996,12,0.08,0.08,8,87.375,91.0,73.5,72.0,79.625,2.3260942125619635,1471.21375,1450.24,15.789301022708795
GHM00065445,SEFWI BEKWAI,1996,12,0.0,0.0,5,89.4,92.0,72.8,72.0,80.4,1.516575088810309,1460.484,1450.24,6.940254318106868
GHM00065442,KUMASI,1996,12,0.0,0.0,10,86.8,91.0,72.65,70.0,78.1,1.911950719959993,1472.907,1469.26,12.206685827401648
GHM00065453,HO,1996,12,0.0,0.0,2,92.0,94.0,73.25,72.0,81.5,0.7071067811865476,1463.315,1463.59,0.38890872965248857
GHM00065432,WENCHI,1997,1,0.0,0.0,5,93.8,96.0,74.6,71.5,84.6,1.3416407864998732,1418.618,1400.92,22.616987420963046
GHM00065442,KUMASI,1997,1,0.75,0.75,12,89.52083333333333,94.0,73.375,68.0,79.41666666666667,2.906367096044426,1425.8408333333334,1413.06,29.79131095358736
GHM00065445,SEFWI BEKWAI,1997,1,0.63,0.35,5,91.4,94.0,72.78333333333333,68.0,83.0,3.1622776601683795,1416.8,1400.92,17.400649413168548
GHM00065453,HO,1997,1,0.0,0.0,6,93.83333333333333,96.0,73.875,72.0,83.5,3.1464265445104562,1409.6599999999999,1413.06,25.557305022243643
GHM00065457,AKIM ODA,1997,1,0.0,0.0,3,90.66666666666667,92.0,73.77777777777777,70.0,83.66666666666667,0.5773502691896247,1433.2033333333331,1413.06,17.61376261147336
GHM00065467,TAKORADI,1997,1,0.0,0.0,5,88.06666666666666,91.33333333333333,75.2,74.0,80.8,1.483239697419131,1418.652,1413.64,14.90500989600477
GHM00065472,KOTOKA INTERNATIONAL,1997,1,0.12,0.12,19,90.27631578947368,92.0,75.92105263157895,70.0,81.47368421052632,1.2635233389495333,1425.132105263158,1413.64,27.290079308330462
GHM00065472,KOTOKA INTERNATIONAL,1997,2,0.0,0.0,11,91.87878787878788,93.66666666666667,76.54545454545455,75.0,82.45454545454545,1.2933395813657242,1375.240909090909,1395.44,21.62611312952258
GHM00065467,TAKORADI,1997,2,0.0,0.0,1,92.0,92.0,75.0,75.0,81.0,0.0,1404.32,1404.32,0.0
GHM00065457,AKIM ODA,1997,2,0.0,0.0,1,92.66666666666667,92.66666666666667,67.0,67.0,83.0,0.0,1416.44,1416.44,0.0
GHM00065442,KUMASI,1997,2,0.0,0.0,9,94.0925925925926,98.5,74.63888888888889,68.0,83.33333333333333,2.692582403567254,1374.8077777777778,1395.44,20.894590076008793
GHM00065445,SEFWI BEKWAI,1997,2,0.0,0.0,3,95.0,96.0,76.83888888888889,76.25,86.0,3.0,1375.9166666666667,1395.44,17.124299499054946
GHM00065432,WENCHI,1997,2,0.0,0.0,1,98.0,98.0,76.33333333333333,76.33333333333333,90.0,0.0,1381.52,1381.52,0.0
GHM00065453,HO,1997,2,0.0,0.0,6,97.83333333333333,99.0,76.31666666666666,75.0,86.66666666666667,3.7237973450050528,1388.3383333333334,1395.44,20.69291513215735
GHM00065432,WENCHI,1997,3,0.0,0.0,10,96.6,100.0,73.72999999999999,66.5,87.0,3.464101615137755,1538.69,1578.64,52.94887282401156
